[1.0824640325658068, -0.24056551940548296, 1.479554, 2021-01-11T23:00:17.990, 0.06252770112271677]
[0.9342746509958391, -0.1719688882868639, 1.479554, 2021-01-12T03:00:17.992, 0.15360717614518885]
[0.8169485042720693, -0.16485120553265242, 1.479554, 2021-01-12T03:30:17.992, 0.10209610625702498]
[0.7529498622090823, 0.0280987966297514, 1.479554, 2021-01-12T07:00:16.458, 0.0962073755838012]
[1.1662355298280376, -0.5909535425014119, 1.479554, 2021-01-12T11:30:16.461, 0.06186630701321568]
[0.5663611930737422, -0.36669697275614194, 1.479554, 2021-01-12T13:30:16.461, 0.16217470621223318]
[1.0179505725323574, -0.3852017502074601, 1.479554, 2021-01-12T15:30:16.462, 0.05836154010097216]
[1.029976225335877, -0.17268253074407183, 1.479554, 2021-01-12T21:30:16.466, 0.05371041287234408]
[0.9796084505823417, -0.2954324116456384, 1.479554, 2021-01-13T16:00:21.851, 0.0982572890976669]
[1.247803065185286, -0.5492804710409855, 1.479554, 2021-01-14T09:20:21.859, 0.06805984499608472]
[0.8483316734711164, -0.24058804249889884, 1.479554, 2021-01-14T11:44:21.860, 0.131188024213804]
[1.0033555184674194, 0.17442437377198983, 1.479554, 2021-01-14T12:16:21.862, 0.06931200047424835]
[0.7799009854627514, -0.4135348777787285, 1.479554, 2021-01-14T16:00:21.863, 0.4805595170402197]
[0.8082614267845577, -0.19983808742049367, 1.479554, 2021-01-14T17:36:21.863, 0.16629785264955535]
[0.8528437742566979, -0.26570731927403496, 1.479554, 2021-01-14T18:24:21.864, 0.1036013793830324]
[0.7822853144543166, -0.29400500956166864, 1.479554, 2021-01-14T18:56:21.864, 0.06426623504640079]
[0.7997522571614135, -0.2664959368695039, 1.479554, 2021-01-14T22:56:21.867, 0.1154777899487897]
[0.9521958437005986, -0.3162270400440507, 1.479554, 2021-01-15T04:32:21.869, 0.16908786012834892]
[0.6746088119759526, -0.23937249000816235, 1.479554, 2021-01-15T07:28:21.870, 0.11874257245267825]
[1.201311932151972, -0.8346134853364702, 1.479554, 2021-01-15T09:36:21.872, 0.07925820373411702]
[0.752931418149708, -0.2751898693007649, 1.479554, 2021-01-15T12:48:21.873, 0.14332348399803133]
[1.1590848506784743, -0.3342405239344579, 1.479554, 2021-01-15T16:32:21.876, 0.013922980657234522]
[0.8882937040612391, -0.31102763776742776, 1.479554, 2021-01-15T20:32:21.876, 0.11865673330846382]
[0.8323040438416209, -0.15254454422199315, 1.479554, 2021-01-15T22:24:21.878, 0.12547695335963208]
[0.946772798011189, -0.27360506855477734, 1.479554, 2021-01-16T04:00:19.064, 0.08604224919952795]
[0.9648342474523101, 0.03779179780632336, 1.479554, 2021-01-16T06:30:19.065, 0.04594048588726706]
[0.5346737356482567, -0.48469008628223204, 1.479554, 2021-01-16T19:00:19.072, 0.2377856843331981]
[0.8047570462051497, -0.43995765696366673, 1.479554, 2021-01-16T19:30:19.072, 0.29931309166730846]
[0.9258734221574416, -0.46034247155074143, 1.479554, 2021-01-16T20:30:19.073, 0.1418240299685496]
[1.3020283185237989, -0.9104069713888974, 1.479554, 2021-01-17T00:00:28.188, 0.07255614012315141]
[1.0063720610775482, -0.5738255431478904, 1.479554, 2021-01-17T08:00:28.192, 0.13301007217838434]
[0.8544438826843386, 0.28919150115436054, 1.479554, 2021-01-17T10:30:28.193, 0.20331211107847996]
[1.0795712988841755, -0.23995089614968754, 1.479554, 2021-01-17T12:30:28.194, 0.08599468104016643]
[1.1316633519353816, -0.47576120425519264, 1.479554, 2021-01-17T15:30:28.196, 0.10012907768962465]
[0.6568240168818823, -0.3835816324534994, 1.479554, 2021-01-17T16:00:28.196, 0.15839500632925563]
[1.0115319610723514, -0.003655258831848973, 1.479554, 2021-01-18T01:30:28.202, 0.07112804941165364]
[1.1063528113061747, -1.0879845247152313, 1.479554, 2021-01-18T07:00:28.204, 0.05581232929615447]
[1.006376995827456, -0.17552862313527057, 1.479554, 2021-01-18T07:30:28.204, 0.05557368925142212]
[1.1868144249473151, -0.383204697891853, 1.479554, 2021-01-18T16:30:19.095, 0.050611162050514635]
[0.6953322929917385, 0.3507573030379241, 1.479554, 2021-01-18T21:00:19.096, 0.13173778127434893]
[1.1974046951633344, -0.40690410306068453, 1.479554, 2021-01-19T09:30:19.103, 0.07839666678285223]
[1.1795359783734098, -0.6274500547691575, 1.479554, 2021-01-19T20:00:21.924, 0.09333828781744767]
[1.1162289279304927, -0.11618744115422991, 1.479554, 2021-01-20T02:30:21.928, 0.019030632399731538]
[1.0888150724862105, -0.287038153056787, 1.479554, 2021-01-20T11:16:21.931, 0.04518945145241996]
[1.1345130146400242, -0.2896937185088368, 1.479554, 2021-01-21T15:32:21.946, 0.03508710366670839]
[0.8561239653851469, -0.29532747536940107, 1.479554, 2021-01-21T17:40:21.946, 0.19018943703582247]
[0.9423575897105511, -0.838055179680771, 1.479554, 2021-01-21T23:00:16.574, 0.23479978831605233]
[1.0875850387795518, -0.6739603372620646, 1.479554, 2021-01-22T01:00:16.574, 0.20417405717837878]
[0.9247978600002198, 0.38529066527225797, 1.479554, 2021-01-22T06:30:16.577, 0.14997011042687802]
[0.7610667786891259, -0.27383865216329667, 1.479554, 2021-01-23T12:30:18.128, 0.061484307104050576]
[1.4447640190705253, -1.096807360646269, 1.479554, 2021-01-24T04:59:18.902, 0.17217045506782783]
